,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position,player
28,0,0,0,0,0.0,350,274,0,0,0.0,0.0,2021-03-14T14:00:00Z,0,9,0,0,0,0,28,0,7922,0,5,0.0,0,-102,115,217,43,False,0,,,,,,1,640
29,0,0,0,0,0.0,350,293,0,0,0.0,0.0,2021-04-03T14:00:00Z,0,10,0,0,0,0,30,0,8095,1,2,0.0,0,249,355,106,43,False,0,,,,,,1,640
30,0,0,0,0,0.0,350,305,0,0,0.0,0.0,2021-04-11T18:00:00Z,0,1,0,0,0,0,31,0,7910,3,0,0.0,0,-203,80,283,43,True,0,,,,,,1,640
31,0,0,0,0,0.0,350,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,20,0,0,0,0,32,0,8158,0,1,0.0,0,221,332,111,43,False,0,,,,,,1,640
32,0,0,0,0,0.0,350,326,0,0,0.0,0.0,2021-04-24T19:00:00Z,0,3,0,0,0,0,33,0,8227,0,1,0.0,0,25,268,243,43,True,0,,,,,,1,640
33,0,0,0,0,0.0,350,337,0,0,0.0,0.0,2021-05-02T18:15:00Z,0,17,0,0,0,0,34,0,7992,0,4,0.0,0,-248,121,369,43,False,0,,,,,,1,640
34,0,0,0,0,0.0,350,346,0,0,0.0,0.0,2021-05-08T14:00:00Z,0,6,0,0,0,0,35,0,8146,2,0,0.0,0,138,336,198,43,True,0,,,,,,1,640
35,0,0,0,0,0.0,350,351,0,0,0.0,0.0,2021-05-16T18:00:00Z,0,7,0,0,0,0,36,0,7923,1,0,0.0,0,-240,47,287,43,False,0,,,,,,1,640
36,0,0,0,0,0.0,350,365,0,0,0.0,0.0,2021-05-19T17:00:00Z,0,14,0,0,0,0,37,0,7903,0,1,0.0,0,-29,68,97,43,False,0,,,,,,1,640
37,0,0,0,0,0.0,350,376,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,4,0,0,0,0,38,0,7919,0,1,0.0,0,-13,137,150,43,True,0,,,,,,1,640
38,0,0,0,0,0.0,640,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,32438,0,2,0.0,0,-176,4169,4345,45,True,0,0.0,0.00,0.00,0.00,0.00,1,640
39,0,0,0,0,0.0,640,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,3,0,0,0,0,3,0,32316,2,0,0.0,0,-2487,2592,5079,45,False,0,0.0,0.00,0.00,0.00,0.00,1,640
40,0,0,0,0,0.0,640,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,6,0,0,0,0,4,0,29385,5,2,0.0,0,-3788,1011,4799,45,False,0,0.0,0.00,0.00,0.00,0.00,1,640
41,0,0,0,0,0.0,640,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,17,0,0,0,0,5,0,23193,1,2,0.0,0,-6308,0,6308,45,True,0,0.0,0.00,0.00,0.00,0.00,1,640
42,0,0,0,0,0.0,640,51,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,1,0,0,0,0,6,0,21090,2,2,0.0,0,-2242,0,2242,45,False,0,0.0,0.00,0.00,0.00,0.00,1,640
43,0,0,0,0,0.0,640,68,0,0,0.0,0.0,2023-09-30T16:30:00Z,0,11,0,0,0,0,7,0,19332,1,2,0.0,0,-1727,0,1727,45,True,0,0.0,0.00,0.00,0.00,0.00,1,640
44,0,0,0,0,0.0,640,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,12,0,0,0,0,8,0,17681,1,0,0.0,0,-1643,0,1643,45,False,0,0.0,0.00,0.00,0.00,0.00,1,640
45,0,0,0,0,0.0,640,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,0,10,0,0,0,0,9,0,16922,0,2,0.0,0,-837,0,837,45,True,0,0.0,0.00,0.00,0.00,0.00,1,640
46,0,0,0,0,0.0,640,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,8,0,0,0,0,10,0,16156,2,1,0.0,0,-762,0,762,45,False,0,0.0,0.00,0.00,0.00,0.00,1,640
47,0,0,0,0,0.0,640,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,7,0,0,0,0,11,0,15675,4,1,0.0,0,-494,0,494,45,True,0,0.0,0.00,0.00,0.00,0.00,1,640
48,0,0,0,0,0.0,640,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,15322,1,2,0.0,0,-373,0,373,45,False,0,0.0,0.00,0.00,0.00,0.00,1,640
49,0,0,0,0,0.0,640,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,2,0,0,0,0,13,0,14988,2,1,0.0,0,-316,0,316,45,True,0,0.0,0.00,0.00,0.00,0.00,1,640
50,0,0,0,0,0.0,640,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,0,13,0,0,0,0,14,0,14824,3,3,0.0,0,-186,0,186,45,False,0,0.0,0.00,0.00,0.00,0.00,1,640
51,0,0,0,0,0.0,640,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,19,0,0,0,0,15,0,14679,2,1,0.0,0,-148,0,148,45,True,0,0.0,0.00,0.00,0.00,0.00,1,640
52,0,0,0,0,0.0,640,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,15,0,0,0,0,16,0,14539,1,4,0.0,0,-140,0,140,45,True,0,0.0,0.00,0.00,0.00,0.00,1,640
53,0,0,0,0,0.0,640,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,16,0,0,0,0,17,0,14271,2,0,0.0,0,-253,0,253,45,False,0,0.0,0.00,0.00,0.00,0.00,1,640
54,0,0,0,0,0.0,640,178,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,9,0,0,0,0,18,0,14137,1,2,0.0,0,-141,0,141,45,True,0,0.0,0.00,0.00,0.00,0.00,1,640
55,0,0,0,0,0.0,640,184,0,0,0.0,0.0,2023-12-28T19:30:00Z,0,5,0,0,0,0,19,0,14035,2,4,0.0,0,-115,0,115,45,False,0,0.0,0.00,0.00,0.00,0.00,1,640
56,0,0,0,0,0.0,640,198,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,3,0,0,0,0,20,0,13873,1,3,0.0,0,-156,0,156,45,True,0,0.0,0.00,0.00,0.00,0.00,1,640
