,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position,player
29,0,0,-1,0,0.6,82,53,1,0,4.8,7.2,2023-09-24T13:00:00Z,26,5,0,0,0,0,6,0,306152,1,3,40.0,1,-18107,18321,36428,45,False,0,0.0,0.09,0.00,0.09,0.70,3,82
30,0,0,0,0,0.8,82,62,1,0,0.2,1.2,2023-09-30T14:00:00Z,7,1,0,0,0,0,7,0,298754,4,0,0.0,1,-7964,25739,33703,45,True,0,0.0,0.00,0.00,0.00,0.58,3,82
31,0,0,0,0,0.0,82,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,286084,0,3,0.0,0,-13338,22620,35958,45,False,0,0.0,0.00,0.00,0.00,0.00,3,82
32,0,0,0,0,0.0,82,82,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,20,0,0,0,0,9,0,278027,2,1,0.0,0,-10486,12546,23032,45,True,0,0.0,0.00,0.00,0.00,0.00,3,82
33,0,3,38,0,25.7,82,93,1,1,9.9,43.6,2023-10-28T14:00:00Z,68,6,0,0,0,0,10,0,264419,1,2,30.0,9,-14094,10786,24880,45,True,0,1.0,0.14,0.38,0.52,0.28,3,82
34,0,0,0,0,0.2,82,106,2,0,0.0,0.0,2023-11-04T15:00:00Z,19,13,0,0,0,0,11,0,300241,1,6,0.0,1,32447,47003,14556,45,False,0,0.0,0.00,0.00,0.00,0.79,3,82
35,0,0,2,1,13.5,82,113,0,0,4.4,6.4,2023-11-11T17:30:00Z,80,15,0,0,0,0,12,0,298178,0,2,24.0,2,-1086,15856,16942,45,True,0,1.0,0.22,0.01,0.23,0.43,3,82
36,1,0,20,1,11.6,82,129,0,0,4.8,23.6,2023-11-25T15:00:00Z,65,17,0,0,0,0,13,0,320156,3,1,13.0,5,19629,36352,16723,45,False,0,1.0,0.07,0.02,0.09,0.40,3,82
37,0,0,19,0,12.1,82,132,1,1,11.2,38.6,2023-12-03T14:00:00Z,70,2,0,0,0,0,14,0,343002,2,2,61.0,5,21947,33365,11418,46,True,1,1.0,0.28,0.02,0.30,0.57,3,82
38,0,0,11,1,16.7,82,143,0,0,4.5,13.0,2023-12-06T19:30:00Z,61,8,0,0,0,0,15,0,389454,2,0,15.0,2,44788,51843,7055,46,False,0,1.0,0.08,0.04,0.12,0.59,3,82
39,0,0,2,0,21.0,82,157,0,0,2.7,2.4,2023-12-09T15:00:00Z,57,14,0,0,0,0,16,0,411876,3,0,4.0,1,22579,36913,14334,46,False,0,1.0,0.00,0.05,0.05,0.80,3,82
40,0,0,5,0,16.2,82,177,1,0,6.7,6.4,2023-12-23T15:00:00Z,69,16,0,0,0,0,18,0,406816,3,2,44.0,1,-11878,15836,27714,46,False,1,1.0,0.31,0.05,0.36,0.51,3,82
41,1,0,20,1,11.8,82,182,0,0,2.1,5.2,2023-12-26T15:00:00Z,71,10,0,0,0,0,19,0,375582,0,3,4.0,5,-33730,6885,40615,46,True,0,1.0,0.02,0.05,0.07,0.28,3,82
42,0,0,4,0,1.6,82,198,2,0,3.2,9.4,2023-12-31T14:00:00Z,29,18,0,0,0,0,20,0,344190,1,3,21.0,1,-31930,4938,36868,46,False,0,0.0,0.08,0.01,0.09,1.44,3,82
