,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position
93,93,0,0,0,0,0.0,142,172,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,8,0,0,0,0,18,0,12414,1,1,0.0,0,-85,112,197,48,False,0,0.0,0.0,0.0,0.0,0.0,3
94,94,0,0,2,0,2.1,142,161,1,0,0.9,7.0,2023-12-17T14:00:00Z,59,1,0,0,0,0,17,0,12443,0,2,0.0,1,-71,159,230,48,False,0,0.0,0.0,0.0,1.28,1.0,3
95,95,0,0,13,0,38.1,142,152,1,0,7.5,17.4,2023-12-09T15:00:00Z,58,6,0,0,0,0,16,0,12461,1,1,19.0,1,-37,146,183,48,True,0,0.21,0.25,0.04,0.94,1.0,3
96,96,0,0,5,0,2.7,142,142,0,0,1.7,10.0,2023-12-06T19:30:00Z,21,4,0,0,0,0,15,0,12462,1,2,4.0,1,142,251,109,48,True,0,0.02,0.02,0.0,0.13,0.0,3
97,97,1,0,16,0,46.8,142,135,1,0,7.4,23.6,2023-12-03T14:00:00Z,33,7,0,0,0,0,14,0,12268,2,3,4.0,3,-222,91,313,48,False,1,0.24,0.26,0.02,0.82,0.0,3
98,98,0,0,0,0,0.0,142,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,16,0,0,0,0,13,0,12427,3,2,0.0,0,-723,21,744,48,False,0,0.0,0.0,0.0,0.0,0.0,3
99,99,0,0,0,0,0.0,142,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,17,0,0,0,0,12,0,13156,1,1,0.0,0,-411,165,576,48,True,0,0.0,0.0,0.0,0.0,0.0,3
100,100,0,0,15,0,29.3,142,103,1,0,4.4,14.6,2023-11-04T15:00:00Z,78,9,0,0,0,0,11,0,13533,1,1,0.0,2,87,531,444,48,False,0,0.17,0.17,0.0,0.54,1.0,3
101,101,0,0,0,0,0.0,142,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,10,0,0,0,0,10,0,13353,1,1,0.0,0,71,438,367,48,True,0,0.0,0.0,0.0,0.0,0.0,3
102,102,0,0,5,0,0.4,142,86,2,0,0.4,3.6,2023-10-21T14:00:00Z,45,13,0,0,0,0,9,0,13170,1,2,0.0,1,-620,95,715,48,False,0,0.0,0.0,0.0,0.41,1.0,3
103,103,0,0,0,0,0.0,142,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,13720,2,2,0.0,0,-1251,36,1287,48,True,0,0.0,0.0,0.0,0.0,0.0,3
104,104,0,0,0,0,0.0,142,61,0,0,0.0,0.0,2023-09-30T11:30:00Z,0,2,0,0,0,0,7,0,14905,1,6,0.0,0,-2816,45,2861,49,False,0,0.0,0.0,0.0,0.0,0.0,3
105,105,0,0,0,0,0.0,142,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,3,0,0,0,0,6,0,17725,1,3,0.0,0,-1373,349,1722,49,True,0,0.0,0.0,0.0,0.0,0.0,3
106,106,0,0,2,0,0.2,142,45,0,0,0.2,1.4,2023-09-16T14:00:00Z,13,14,0,0,0,0,5,0,18888,3,1,0.0,1,-2046,560,2606,49,False,0,0.0,0.0,0.0,0.0,0.0,3
107,107,0,0,1,0,1.6,142,33,1,0,0.3,1.6,2023-09-02T16:30:00Z,9,15,0,0,0,0,4,0,20387,1,3,0.0,0,-1627,795,2422,49,True,1,0.0,0.0,0.0,0.47,0.0,3
108,108,0,0,9,0,6.9,142,24,3,0,1.9,10.0,2023-08-26T16:30:00Z,71,19,0,0,0,0,3,0,21181,3,1,2.0,2,-3539,928,4467,50,True,0,0.11,0.11,0.0,2.8,1.0,3
109,109,0,0,8,0,17.3,142,20,0,0,2.4,7.0,2023-08-19T14:00:00Z,56,20,0,0,0,0,2,0,23898,4,1,0.0,0,482,2661,2179,50,False,1,0.13,0.13,0.0,0.91,1.0,3
