,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position,player
11,0,0,21,1,1.1,197,42,0,0,8.4,14.6,2023-09-17T13:00:00Z,79,3,0,0,0,0,5,0,390119,0,0,68.0,6,-12221,24374,36595,45,False,0,1.0,0.52,0.00,0.52,1.10,3,197
12,0,0,18,0,0.6,197,55,1,0,2.5,24.8,2023-09-24T13:00:00Z,90,2,0,0,0,0,6,0,392056,1,0,0.0,2,-821,24865,25686,45,True,0,1.0,0.00,0.00,0.00,1.04,3,197
13,1,3,38,1,11.3,197,64,0,0,4.8,34.4,2023-10-02T19:00:00Z,90,10,0,0,0,0,7,0,401224,2,0,2.0,12,6171,39963,33792,45,False,0,1.0,0.00,0.06,0.06,1.08,3,197
14,0,0,20,0,3.4,197,73,1,0,1.9,13.4,2023-10-07T14:00:00Z,90,6,0,0,0,0,8,0,658033,4,1,2.0,2,220817,267884,47067,46,False,0,1.0,0.00,0.01,0.01,0.75,3,197
15,0,0,15,0,0.4,197,84,2,0,2.5,25.0,2023-10-21T16:30:00Z,90,1,0,0,0,0,9,0,613410,2,2,0.0,1,-19274,45499,64773,46,True,0,1.0,0.00,0.01,0.01,1.06,3,197
16,0,0,17,0,4.8,197,95,2,0,2.3,16.0,2023-10-28T11:30:00Z,90,4,0,0,0,0,10,0,611423,2,0,2.0,1,-5393,46193,51586,46,True,0,1.0,0.00,0.03,0.03,2.16,3,197
17,0,0,2,0,0.4,197,110,1,0,0.6,3.8,2023-11-06T20:00:00Z,45,18,0,0,0,0,11,0,546185,4,1,2.0,0,-63663,11567,75230,46,False,1,1.0,0.00,0.00,0.00,0.15,3,197
18,0,0,0,0,0.0,197,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,521212,4,4,0.0,0,-25760,12310,38070,46,True,0,0.0,0.00,0.00,0.00,0.00,3,197
19,0,0,-1,0,0.5,197,127,1,0,0.2,1.6,2023-11-25T15:00:00Z,15,15,0,0,0,0,13,0,470592,1,4,0.0,0,-49798,8427,58225,45,False,1,0.0,0.00,0.00,0.00,0.35,3,197
20,0,0,22,0,1.0,197,135,2,1,7.8,44.2,2023-12-03T14:00:00Z,90,5,0,0,0,0,14,0,451811,2,3,33.0,7,-23575,7515,31090,45,True,0,1.0,0.25,0.00,0.25,1.02,3,197
21,0,0,10,0,11.1,197,150,2,0,3.1,10.6,2023-12-06T20:15:00Z,90,14,0,0,0,0,15,0,480227,1,2,9.0,1,26206,34700,8494,45,False,0,1.0,0.04,0.01,0.05,4.07,3,197
22,0,0,13,0,12.1,197,154,2,0,3.6,17.6,2023-12-10T14:00:00Z,63,9,0,0,0,0,16,0,610022,0,2,6.0,1,127385,138754,11369,45,False,0,0.0,0.06,0.02,0.08,1.01,3,197
23,0,0,23,1,2.8,197,165,0,0,2.3,15.8,2023-12-16T15:00:00Z,90,17,0,0,0,0,17,0,697617,0,2,4.0,6,78746,97379,18633,46,True,0,1.0,0.00,0.01,0.01,0.37,3,197
24,0,0,15,0,1.5,197,180,1,0,1.3,11.4,2023-12-24T13:00:00Z,78,20,0,0,0,0,18,0,749743,1,2,0.0,2,51745,68489,16744,46,False,0,1.0,0.00,0.02,0.02,0.98,3,197
25,0,0,3,0,1.3,197,186,1,0,0.4,2.4,2023-12-27T19:30:00Z,57,8,0,0,0,0,19,0,805027,1,2,0.0,1,60417,77555,17138,46,True,0,1.0,0.00,0.01,0.01,0.75,3,197
26,0,0,10,0,0.6,197,195,2,0,2.0,19.0,2023-12-30T12:30:00Z,90,12,0,0,0,0,20,0,791705,3,2,0.0,1,-13671,29030,42701,47,False,0,1.0,0.00,0.00,0.00,2.53,3,197
