,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position,player
10,0,0,0,0,0.0,656,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,20,0,0,0,0,32,0,211,0,1,0.0,0,20,32,12,45,False,0,,,,,,4,644
11,0,0,0,0,0.0,656,326,0,0,0.0,0.0,2021-04-24T19:00:00Z,0,3,0,0,0,0,33,0,208,0,1,0.0,0,-6,14,20,45,True,0,,,,,,4,644
12,0,0,0,0,0.0,656,337,0,0,0.0,0.0,2021-05-02T18:15:00Z,0,17,0,0,0,0,34,0,205,0,4,0.0,0,-11,10,21,45,False,0,,,,,,4,644
13,0,0,0,0,0.0,656,346,0,0,0.0,0.0,2021-05-08T14:00:00Z,0,6,0,0,0,0,35,0,227,2,0,0.0,0,13,29,16,45,True,0,,,,,,4,644
14,0,0,0,0,0.0,656,351,0,0,0.0,0.0,2021-05-16T18:00:00Z,0,7,0,0,0,0,36,0,221,1,0,0.0,0,-16,8,24,45,False,0,,,,,,4,644
15,0,0,0,0,0.0,656,365,0,0,0.0,0.0,2021-05-19T17:00:00Z,0,14,0,0,0,0,37,0,221,0,1,0.0,0,0,8,8,45,False,0,,,,,,4,644
16,0,0,0,0,0.0,656,376,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,4,0,0,0,0,38,0,231,0,1,0.0,0,3,14,11,45,True,0,,,,,,4,644
17,0,0,0,0,0.0,644,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,11,0,0,0,0,2,0,1078,1,3,0.0,0,-148,254,402,50,False,0,0.0,0.00,0.00,0.00,0.00,4,644
18,0,0,0,0,0.0,644,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,18,0,0,0,0,3,0,890,2,0,0.0,0,-216,57,273,50,True,0,0.0,0.00,0.00,0.00,0.00,4,644
19,0,0,0,0,0.0,644,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,782,2,2,0.0,0,-121,45,166,50,False,0,0.0,0.00,0.00,0.00,0.00,4,644
20,0,0,0,0,0.0,644,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,7,0,0,0,0,5,0,687,0,0,0.0,0,-111,44,155,50,True,0,0.0,0.00,0.00,0.00,0.00,4,644
21,0,0,0,0,0.0,644,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,5,0,0,0,0,6,0,653,1,3,0.0,0,-44,21,65,49,False,0,0.0,0.00,0.00,0.00,0.00,4,644
22,0,0,0,0,0.0,644,62,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,1,0,0,0,0,7,0,629,4,0,0.0,0,-28,22,50,49,True,0,0.0,0.00,0.00,0.00,0.00,4,644
23,0,0,0,0,0.0,644,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,627,0,3,0.0,0,-8,37,45,49,False,0,0.0,0.00,0.00,0.00,0.00,4,644
24,0,0,1,0,0.8,644,82,1,0,0.0,0.0,2023-10-21T14:00:00Z,56,20,0,0,0,0,9,0,659,2,1,0.0,0,24,68,44,49,True,1,1.0,0.00,0.01,0.01,0.74,4,644
25,0,0,16,0,16.4,644,93,1,0,2.9,8.0,2023-10-28T14:00:00Z,90,6,0,0,0,0,10,0,818,1,2,5.0,2,130,185,55,49,True,0,1.0,0.03,0.07,0.10,0.88,4,644
26,0,0,4,0,0.6,644,106,3,0,1.4,8.4,2023-11-04T15:00:00Z,43,13,0,0,0,0,11,0,1051,1,6,5.0,1,207,263,56,49,False,0,1.0,0.04,0.01,0.05,0.73,4,644
27,0,0,0,0,0.0,644,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,903,0,2,0.0,0,-130,37,167,49,True,0,0.0,0.00,0.00,0.00,0.00,4,644
28,0,0,0,0,0.0,644,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,17,0,0,0,0,13,0,777,3,1,0.0,0,-131,12,143,49,False,0,0.0,0.00,0.00,0.00,0.00,4,644
29,0,0,0,0,0.0,644,132,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,2,0,0,0,0,14,0,754,2,2,0.0,0,-39,24,63,49,True,0,0.0,0.00,0.00,0.00,0.00,4,644
30,0,0,0,0,0.0,644,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,728,2,0,0.0,0,-26,14,40,49,False,0,0.0,0.00,0.00,0.00,0.00,4,644
31,0,0,0,0,0.0,644,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,14,0,0,0,0,16,0,701,3,0,0.0,0,-28,13,41,49,False,0,0.0,0.00,0.00,0.00,0.00,4,644
32,0,0,1,0,16.0,644,177,1,0,1.6,0.0,2023-12-23T15:00:00Z,41,16,0,0,0,0,18,0,708,3,2,0.0,0,19,37,18,49,False,1,0.0,0.00,0.13,0.13,0.24,4,644
33,1,3,34,1,16.4,644,182,0,0,5.4,35.6,2023-12-26T15:00:00Z,90,10,0,0,0,0,19,0,790,0,3,2.0,9,70,94,24,49,True,0,1.0,0.00,0.17,0.17,0.28,4,644
34,0,0,23,0,22.3,644,198,2,1,8.5,45.8,2023-12-31T14:00:00Z,21,18,0,0,0,0,20,0,1618,1,3,17.0,6,770,856,86,49,False,0,0.0,0.15,0.02,0.17,1.44,4,644
