,Unnamed: 0,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position
36,36,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,538,0.0,0.0,131,0.0,0,0,0.0,7563.0,0.0,0.0,2018-12-02T14:05:00Z,02 Dec 14:05,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,14,0,8696,0.0,0.0,0.0,2,4,0.0,0,222,481,259,40,False,0.0,0,,,,,,1
37,37,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,538,0.0,0.0,150,0.0,0,0,0.0,8119.0,0.0,0.0,2018-12-05T20:00:00Z,05 Dec 20:00,0.0,0.0,0,0.0,0.0,16,0,0.0,0,0,0.0,0,15,0,8881,0.0,0.0,0.0,1,3,0.0,0,127,379,252,40,True,0.0,0,,,,,,1
38,38,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,538,0.0,0.0,157,0.0,0,0,0.0,8677.0,0.0,0.0,2018-12-08T19:45:00Z,08 Dec 19:45,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,16,0,9246,0.0,0.0,0.0,2,0,0.0,0,128,404,276,40,False,0.0,0,,,,,,1
39,39,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,538,0.0,0.0,168,0.0,0,0,0.0,9236.0,0.0,0.0,2018-12-15T15:00:00Z,15 Dec 15:00,0.0,0.0,0,0.0,0.0,4,0,0.0,0,0,0.0,0,17,0,9520,0.0,0.0,0.0,0,1,0.0,0,164,535,371,40,True,0.0,0,,,,,,1
40,40,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,538,0.0,0.0,175,0.0,0,0,0.0,9798.0,0.0,0.0,2018-12-23T16:00:00Z,23 Dec 16:00,0.0,0.0,0,0.0,0.0,8,0,0.0,0,0,0.0,0,18,0,9978,0.0,0.0,0.0,6,2,0.0,0,250,490,240,40,False,0.0,0,,,,,,1
41,41,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,538,0.0,0.0,189,0.0,0,0,0.0,10363.0,0.0,0.0,2018-12-26T15:00:00Z,26 Dec 15:00,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,19,0,10470,0.0,0.0,0.0,0,5,0.0,0,265,601,336,40,True,0.0,0,,,,,,1
42,42,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,538,0.0,0.0,199,0.0,0,0,0.0,10931.0,0.0,0.0,2018-12-29T15:00:00Z,29 Dec 15:00,0.0,0.0,0,0.0,0.0,20,0,0.0,0,0,0.0,0,20,0,10261,0.0,0.0,0.0,3,1,0.0,0,-221,252,473,40,True,0.0,0,,,,,,1
43,43,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,538,0.0,0.0,203,0.0,0,0,0.0,11499.0,0.0,0.0,2019-01-01T17:30:00Z,01 Jan 17:30,0.0,0.0,0,0.0,0.0,5,0,0.0,0,0,0.0,0,21,0,10028,0.0,0.0,0.0,3,0,0.0,0,-281,240,521,40,False,0.0,0,,,,,,1
44,44,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,538,0.0,0.0,219,0.0,0,0,0.0,12069.0,0.0,0.0,2019-01-13T16:30:00Z,13 Jan 16:30,0.0,0.0,0,0.0,0.0,14,0,0.0,0,0,0.0,0,22,0,10113,0.0,0.0,0.0,1,0,0.0,0,-94,413,507,40,True,0.0,0,,,,,,1
45,45,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,538,0.0,0.0,223,0.0,0,0,0.0,12643.0,0.0,0.0,2019-01-20T16:00:00Z,20 Jan 16:00,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,23,0,10004,0.0,0.0,0.0,2,1,0.0,0,-219,255,474,40,False,0.0,0,,,,,,1
