id,name,points
443,Emmanuel_Dennis,11.274247944676581
254,Idrissa_Gueye,11.274247944676581
463,Jonjo_Shelvey,11.274247944676581
423,Jacob_Murphy,11.274247944676581
483,Daniel_Jebbison,11.274247944676581
15,Thomas_Partey,11.274247944676581
310,Thiago_Alcántara do Nascimento,11.274247944676581
128,Mahmoud_Dahoud,11.274247944676581
248,Dele_Alli,11.274247944676581
398,Luke_Shaw,11.246007524726377
674,Hannes_Delcroix,11.114885400490454
206,Reece_James,11.042408030904653
167,Hjalmar_Ekdal,10.705172823985896
598,Matt_Doherty,10.691509489447666
574,Boubacar_Traoré,10.668590245359717
772,Ethan_Nwaneri,10.626784231157231
600,Nathan_Redmond,10.616403697043431
534,Pablo_Fornals Malla,10.391240359196487
276,Saša_Lukić,10.270733889182468
153,Adam_Webster,10.270213557362567
120,Yegor_Yarmoliuk,10.208166978225211
357,Aymeric_Laporte,10.140175187332893
305,Joel_Matip,10.140175187332893
538,Divin_Mubama,9.996319800384839
571,Matija_Šarkić,9.829908721692092
289,Adrián_San Miguel del Castillo,9.829908721692092
323,Matt_Macey,9.829908721692092
147,Kjell_Scherpen,9.829908721692092
141,Tom_McGill,9.829908721692092
695,Altay_Bayindir,9.829908721692092
498,Fraser_Forster,9.829908721692092
491,Brandon_Austin,9.829908721692092
53,Robin_Olsen,9.829908721692092
521,Alfie_Whiteman,9.829908721692092
564,Tom_King,9.829908721692092
116,Thomas_Strakosha,9.829908721692092
580,Loris_Karius,9.829908721692092
384,Tom_Heaton,9.829908721692092
408,Karl_Darlow,9.829908721692092
579,Andy_Lonergan,9.829908721692092
546,Daniel_Bentley,9.829908721692092
670,Filip_Marschall,9.829908721692092
192,Marcus_Bettinelli,9.829908721692092
752,Vincent_Angelini,9.829908721692092
18,Rúnar Alex_Rúnarsson,9.829908721692092
243,Joe_Whitworth,9.829908721692092
479,Adam_Davies,9.829908721692092
411,Mark_Gillespie,9.829908721692092
181,Lawrence_Vigouroux,9.829908721692092
88,Mark_Travers,9.829908721692092
647,Joseph_Anang,9.829908721692092
266,João_Neves Virgínia,9.829908721692092
175,Bailey_Peacock-Farrell,9.829908721692092
646,Karl_Hein,9.829908721692092
367,Zack_Steffen,9.829908721692092
686,Oliwier_Zych,9.829908721692092
169,Denis_Franchi,9.829908721692092
91,Ellery_Balcombe,9.829908721692092
80,Darren_Randolph,9.829908721692092
448,Wayne_Hennessey,9.829908721692092
636,George_Shelvey,9.829908721692092
347,Scott_Carson,9.829908721692092
233,Remi_Matthews,9.829908721692092
97,Matthew_Cox,9.829908721692092
659,Lucas_Bergström,9.829908721692092
756,Marcelo_de Araújo Pitaluga Filho,9.829908721692092
765,Sam_Proctor,9.829908721692092
669,Radek_Vítek,9.829908721692092
680,Eddie_Beach,9.829908721692092
57,Viljami_Sinisalo,9.829908721692092
338,Jack_Walton,9.829908721692092
692,Steven_Benda,9.829908721692092
215,Gabriel_Słonina,9.829908721692092
284,Marek_Rodák,9.829908721692092
472,Jordan_Amissah,9.829908721692092
301,Caoimhin_Kelleher,9.829908721692092
176,Connor_Roberts,9.764449403782974
196,Carney_Chukwuemeka,9.728973405808672
693,Luke_Thomas,9.697283119702671
346,João_Cancelo,9.695566939651181
247,Seamus_Coleman,9.550386350788816
271,Issa_Diop,9.538353572017808
403,Elliot_Anderson,9.511153457897729
561,Bruno_Cavaco Jordão,9.381677921023256
156,Enock_Agyei,9.381677921023256
394,Facundo_Pellistri Rebollo,9.381677921023256
74,Emiliano_Marcondes,9.381677921023256
186,Andrey_Nascimento dos Santos,9.381677921023256
71,Gavin_Kilkenny,9.381677921023256
435,Harry_Arter,9.381677921023256
92,Shandon_Baptiste,9.381677921023256
219,Naouirou_Ahamada,9.381677921023256
10,Jakub_Kiwior,9.361741240662859
371,Amad_Diallo,9.202313732231657
536,Ben_Johnson,9.172352637465025
716,Alfie_Gilchrist,9.133117068945753
602,Issa_Kaboré,9.120159247933504
533,Lukasz_Fabianski,9.107135551847229
639,Micky_van de Ven,9.06522005460981
315,Mads Juel_Andersen,9.028501300492831
204,Lewis_Hall,9.025308550381736
36,Matty_Cash,8.99607139334081
335,James_Shea,8.948337354355067
172,Arijanet_Muric,8.948337354355067
449,Ethan_Horvath,8.948337354355067
317,Luke_Berry,8.8277257082076
487,Rhys_Norrington-Davies,8.79372626253007
425,Matt_Ritchie,8.655995150510536
582,Pelly Ruddock_Mpanzu,8.654010131403057
766,Willy_Kambwala,8.63072683414553
529,Conor_Coventry,8.471487962356129
99,Josh_Dasilva,8.427652788959621
184,Anass_Zaroury,8.427652788959621
400,Donny_van de Beek,8.427652788959621
292,Stefan_Bajcetic,8.427652788959621
87,Hamed_Traorè,8.427652788959621
364,Kalvin_Phillips,8.427652788959621
93,Mads_Bech Sørensen,8.391634163744037
185,Ethan_Ampadu,8.391634163744037
166,CJ_Egan-Riley,8.391634163744037
139,Tariq_Lamptey,8.391634163744037
69,James_Hill,8.391634163744037
136,Michał_Karbownik,8.391634163744037
241,James_Tomkins,8.391634163744037
190,Abdul Rahman_Baba,8.391634163744037
179,Bobby_Thomas,8.391634163744037
45,Kortney_Hause,8.391634163744037
235,Jake_O'Brien,8.391634163744037
171,Luke_McNally,8.391634163744037
102,Charlie_Goode,8.391634163744037
23,Nuno_Varela Tavares,8.391634163744037
37,Calum_Chambers,8.391634163744037
2,Cédric_Alves Soares,8.391634163744037
374,Brandon_Williams,8.391634163744037
404,Harrison_Ashby,8.391634163744037
702,Ashley_Phillips,8.391634163744037
518,Japhet_Tanganga,8.391634163744037
682,Joseph_Johnson,8.391634163744037
366,Sergio_Gómez,8.391634163744037
460,Jonathan_Panzo,8.391634163744037
375,Eric_Bailly,8.391634163744037
671,Bashir_Humphreys,8.391634163744037
380,Álvaro_Fernández Carreras,8.391634163744037
653,Femi_Seriki,8.391634163744037
648,Aidan_Francis-Clarke,8.391634163744037
637,Josh_Powell,8.391634163744037
634,Alex_Murphy,8.391634163744037
454,Loïc_Mbe Soh,8.391634163744037
725,Ji-Soo_Kim,8.391634163744037
510,Joe_Rodon,8.391634163744037
625,Luc_De Fougerolles,8.391634163744037
622,Owen_Dodgson,8.391634163744037
619,Ben_Greenwood,8.391634163744037
420,Jamal_Lewis,8.391634163744037
422,Javier_Manquillo Gaitán,8.391634163744037
444,Mohamed_Dräger,8.391634163744037
581,Paul_Dummett,8.391634163744037
431,Kell_Watts,8.391634163744037
556,Ki-Jana_Hoever,8.391634163744037
517,Djed_Spence,8.391634163744037
547,Bendegúz_Bolla,8.391634163744037
723,Josh_Brooking,8.391634163744037
438,Giulian_Biancone,8.391634163744037
726,Luke_Chambers,8.391634163744037
740,Alfie_Dorrington,8.391634163744037
255,Mason_Holgate,8.391634163744037
768,Rhys_Bennett,8.391634163744037
763,Tayo_Adaramola,8.391634163744037
761,Elijah_Campbell,8.391634163744037
757,Conor_Bradley,8.391634163744037
753,Leigh_Kavanagh,8.391634163744037
274,Terence_Kongolo,8.391634163744037
277,Kevin_Mbabu,8.391634163744037
751,Justin_Hubner,8.391634163744037
474,Chris_Basham,8.391634163744037
746,Ben_Jackson,8.391634163744037
312,Sepp_van den Berg,8.391634163744037
306,Nathaniel_Phillips,8.391634163744037
728,Callum_Scanlon,8.391634163744037
318,Reece_Burke,8.391634163744037
333,Dan_Potts,8.391634163744037
736,Reuell_Walters,8.391634163744037
731,Jili_Buyabu,8.391634163744037
733,Valintino_Adedokun,8.391634163744037
732,Devan_Tanton,8.391634163744037
383,Hannibal_Mejbri,8.360046775005133
620,Michael_Olakigbe,8.34138790935452
685,Daniel_Gore,8.331511691022955
198,Marc_Cucurella Saseta,8.326441786874895
76,Kieffer_Moore,8.27980310232103
207,Romelu_Lukaku Bolingoli,8.22239645456845
278,Aleksandar_Mitrović,8.182146212962232
117,Ivan_Toney,8.160957401773421
287,Carlos Vinícius_Alves Morais,8.115258672744263
358,Rico_Lewis,8.110502883583393
419,Jamaal_Lascelles,7.969414841603804
496,Eric_Dier,7.969414841603804
340,Cauley_Woodrow,7.915063695731755
46,Tim_Iroegbunam,7.86991979523209
25,Takehiro_Tomiyasu,7.796140648655413
745,Michael_Ndiweni,7.622562452788653
656,Antwoine_Hackford,7.622562452788653
505,Tanguy_Ndombélé Alvaro,7.614118008344209
478,Ismaila_Coulibaly,7.614118008344209
155,Andi_Zeqiri,7.614118008344209
251,Jean-Philippe_Gbamin,7.614118008344209
555,Joe_Hodge,7.614118008344209
613,Lesley_Ugochukwu,7.614118008344209
627,Bobby_Clark,7.614118008344209
628,Ben_Doak,7.614118008344209
629,James_McConnell,7.614118008344209
632,Omari_Forson,7.614118008344209
52,Marvelous_Nakamba,7.614118008344209
747,Joshua_Duffus,7.614118008344209
3,Mohamed_Elneny,7.614118008344209
466,Hwang_Ui-jo,7.614118008344209
123,Steven_Alzate,7.614118008344209
413,Isaac_Hayden,7.614118008344209
239,Jairo_Riedewald,7.614118008344209
332,Dion_Pereira,7.614118008344209
162,Darko_Churlinov,7.614118008344209
334,Glen_Rea,7.614118008344209
339,Louie_Watson,7.614118008344209
363,Máximo_Perrone,7.614118008344209
456,Alex_Mighten,7.614118008344209
399,Shola_Shoretire,7.614118008344209
414,Jeff_Hendrick,7.614118008344209
273,Anthony_Knockaert,7.614118008344209
272,Tyrese_Francois,7.614118008344209
282,Harrison_Reed,7.569820060928658
224,Malcolm_Ebiowei,7.468653821387375
548,Hugo_Bueno López,7.451487474744349
428,Matt_Targett,7.371555293128349
387,Harry_Maguire,7.371555293128349
530,Aaron_Cresswell,7.371555293128349
744,Myles_Peart-Harris,7.305000456300414
51,Tyrone_Mings,7.2198757296362865
560,Jonathan_Castro Otto,7.155422851449001
75,Chris_Mepham,7.155422851449001
537,Thilo_Kehrer,7.155422851449001
252,Ben_Godfrey,7.155422851449001
480,John_Egan,7.155422851449001
214,Malang_Sarr,7.155422851449001
68,Ryan_Fredericks,7.155422851449001
194,Trevoh_Chalobah,7.155422851449001
389,Tyrell_Malacia,7.155422851449001
7,Rob_Holding,7.155422851449001
103,Rico_Henry,7.155422851449001
575,Tom_Lockyer,7.155422851449001
743,Treymaurice_Nyoni,7.099966406508145
684,Ethan_Brierley,7.099966406508145
67,Siriki_Dembélé,7.099966406508145
348,Shea_Charles,7.099966406508145
683,Luke_Harris,7.099966406508145
146,Jeremy_Sarmiento Morante,7.099966406508145
164,Dara_Costelloe,7.099966406508145
681,Diego Manuel Jadon_da Silva Moreira,7.099966406508145
742,Benicio_Baker-Boaitey,7.099966406508145
677,Deivid Washington_de Souza Eugênio,7.099966406508145
79,Ben_Pearson,7.099966406508145
658,John-Kymani_Gordon,7.099966406508145
462,Gustavo Henrique_Furtado Scarpa,7.099966406508145
654,Louie_Marsh,7.099966406508145
652,Matthew_Dibley-Dias,7.099966406508145
704,Nathan_Fraser,7.099966406508145
56,Morgan_Sanson,7.099966406508145
717,Ronnie_Stutter,7.099966406508145
718,Alex_Matos,7.099966406508145
739,Ben_Parkinson,7.099966406508145
738,Amadou_Diallo,7.099966406508145
737,Bradley_Ibrahim,7.099966406508145
324,John_McAtee,7.099966406508145
735,Charles_Sagoe,7.099966406508145
734,Zack_Nelson,7.099966406508145
325,Carlos_Mendes Gomes,7.099966406508145
327,Admiral_Muskwe,7.099966406508145
331,Aribim_Pepple,7.099966406508145
