kickoff_time_0,position_0,minutes_0,value_0,bps_0,ict_index_0,points_0,kickoff_time_1,position_1,minutes_1,value_1,bps_1,ict_index_1,points_1,kickoff_time_2,position_2,minutes_2,value_2,bps_2,ict_index_2,points_2,player
285179400,4,0,44,0,0,0,283887000.0,4,0.0,44.0,0.0,0.0,0.0,283550400.0,4,0.0,44.0,0.0,0.0,0.0,399
285179400,2,0,52,0,0,0,283887000.0,2,0.0,52.0,0.0,0.0,0.0,283550400.0,2,0.0,52.0,0.0,0.0,0.0,398
285179400,3,0,67,0,0,0,283887000.0,3,0.0,67.0,0.0,0.0,0.0,283550400.0,3,0.0,67.0,0.0,0.0,0.0,397
285179400,3,87,84,18,7,6,283887000.0,3,90.0,84.0,22.0,5.0,6.0,283550400.0,3,79.0,84.0,17.0,8.0,5.0,396
285179400,2,90,49,13,2,2,283887000.0,2,90.0,49.0,11.0,2.0,1.0,283550400.0,2,90.0,49.0,14.0,2.0,2.0,395
285179400,3,0,43,0,0,0,283887000.0,3,0.0,43.0,0.0,0.0,0.0,283550400.0,3,0.0,43.0,0.0,0.0,0.0,394
285018300,2,90,40,10,1,2,283869000.0,2,90.0,40.0,7.0,3.0,1.0,283532400.0,2,90.0,40.0,8.0,2.0,2.0,393
285179400,3,32,47,-2,1,1,283887000.0,3,45.0,48.0,4.0,4.0,1.0,283550400.0,3,9.0,49.0,5.0,0.0,1.0,392
285179400,2,27,47,2,0,1,283887000.0,2,0.0,47.0,0.0,0.0,0.0,283550400.0,2,0.0,47.0,0.0,0.0,0.0,391
285179400,4,0,64,0,0,0,283887000.0,4,0.0,64.0,0.0,0.0,0.0,283550400.0,4,0.0,64.0,0.0,0.0,0.0,390
285179400,2,0,43,0,0,0,283887000.0,2,0.0,43.0,0.0,0.0,0.0,283550400.0,2,0.0,43.0,0.0,0.0,0.0,389
285179400,3,90,44,9,1,2,283887000.0,3,45.0,44.0,0.0,1.0,1.0,283550400.0,3,80.0,44.0,11.0,1.0,2.0,388
285179400,2,0,42,0,0,0,283887000.0,2,0.0,42.0,0.0,0.0,0.0,283550400.0,2,0.0,42.0,0.0,0.0,0.0,387
285179400,2,0,45,0,0,0,283887000.0,2,0.0,45.0,0.0,0.0,0.0,283550400.0,2,0.0,45.0,0.0,0.0,0.0,386
283878000,1,90,44,18,2,2,283635000.0,1,90.0,44.0,9.0,1.0,1.0,283118400.0,1,90.0,44.0,16.0,3.0,1.0,385
285179400,1,0,40,0,0,0,283887000.0,1,0.0,40.0,0.0,0.0,0.0,283550400.0,1,0.0,40.0,0.0,0.0,0.0,384
285179400,3,0,43,0,0,0,283887000.0,3,0.0,44.0,0.0,0.0,0.0,283550400.0,3,1.0,44.0,1.0,0.0,1.0,383
285179400,3,90,48,12,4,2,283887000.0,3,90.0,48.0,8.0,6.0,4.0,283550400.0,3,90.0,47.0,37.0,12.0,12.0,382
285179400,3,0,50,0,0,0,283887000.0,3,0.0,50.0,0.0,0.0,0.0,283550400.0,3,0.0,50.0,0.0,0.0,0.0,381
285179400,2,0,40,0,0,0,283887000.0,2,0.0,40.0,0.0,0.0,0.0,283550400.0,2,0.0,40.0,0.0,0.0,0.0,380
285179400,3,57,58,6,3,1,283887000.0,3,90.0,58.0,12.0,6.0,1.0,283550400.0,3,90.0,58.0,13.0,4.0,2.0,379
283887000,3,86,50,22,7,5,283523400.0,3,89.0,50.0,35.0,14.0,10.0,283273200.0,3,90.0,50.0,19.0,8.0,6.0,378
285179400,2,90,51,20,4,2,283887000.0,2,90.0,51.0,5.0,1.0,1.0,283550400.0,2,90.0,51.0,22.0,3.0,2.0,377
285179400,3,0,53,0,0,0,283887000.0,3,0.0,53.0,0.0,0.0,0.0,283550400.0,3,0.0,53.0,0.0,0.0,0.0,376
285179400,2,0,40,0,0,0,283887000.0,2,0.0,40.0,0.0,0.0,0.0,283550400.0,2,0.0,40.0,0.0,0.0,0.0,375
285179400,2,0,40,0,0,0,283887000.0,2,0.0,40.0,0.0,0.0,0.0,283550400.0,2,0.0,40.0,0.0,0.0,0.0,374
285179400,3,90,82,10,3,2,283887000.0,3,90.0,82.0,12.0,5.0,2.0,283550400.0,3,90.0,82.0,10.0,8.0,1.0,373
285179400,3,2,68,3,0,1,283887000.0,3,53.0,68.0,2.0,1.0,1.0,283550400.0,3,10.0,68.0,6.0,0.0,1.0,372
285179400,3,0,44,0,0,0,283887000.0,3,36.0,44.0,7.0,4.0,1.0,283550400.0,3,0.0,44.0,0.0,0.0,0.0,371
285179400,2,0,45,0,0,0,283887000.0,2,0.0,45.0,0.0,0.0,0.0,283550400.0,2,0.0,45.0,0.0,0.0,0.0,370
285096600,2,90,54,26,6,7,283878000.0,2,67.0,53.0,21.0,1.0,3.0,283637700.0,2,90.0,53.0,18.0,2.0,2.0,369
285096600,2,0,53,0,0,0,283878000.0,2,0.0,53.0,0.0,0.0,0.0,283637700.0,2,42.0,53.0,8.0,0.0,1.0,368
285096600,1,0,39,0,0,0,283878000.0,1,0.0,39.0,0.0,0.0,0.0,283637700.0,1,0.0,39.0,0.0,0.0,0.0,367
285096600,2,0,39,0,0,0,283878000.0,2,0.0,39.0,0.0,0.0,0.0,283637700.0,2,0.0,39.0,0.0,0.0,0.0,366
285096600,3,90,56,22,11,4,283878000.0,3,90.0,56.0,35.0,9.0,8.0,283637700.0,3,90.0,56.0,11.0,4.0,2.0,365
285096600,3,0,47,0,0,0,283878000.0,3,0.0,47.0,0.0,0.0,0.0,283637700.0,3,0.0,47.0,0.0,0.0,0.0,364
285096600,3,0,44,0,0,0,283878000.0,3,0.0,44.0,0.0,0.0,0.0,283637700.0,3,0.0,44.0,0.0,0.0,0.0,363
285078600,3,90,57,28,9,8,283869000.0,3,90.0,56.0,57.0,17.0,16.0,283635000.0,3,0.0,56.0,0.0,0.0,0.0,362
285096600,1,82,38,13,2,1,283878000.0,1,0.0,38.0,0.0,0.0,0.0,283637700.0,1,0.0,38.0,0.0,0.0,0.0,361
283878000,3,0,44,0,0,0,283532400.0,3,90.0,44.0,17.0,6.0,5.0,283204800.0,3,14.0,44.0,6.0,1.0,1.0,360
285096600,3,0,75,0,0,0,283878000.0,3,0.0,75.0,0.0,0.0,0.0,283637700.0,3,0.0,75.0,0.0,0.0,0.0,359
285096600,2,0,43,0,0,0,283878000.0,2,22.0,43.0,2.0,0.0,1.0,283637700.0,2,0.0,43.0,0.0,0.0,0.0,358
285096600,2,0,49,0,0,0,283878000.0,2,0.0,49.0,0.0,0.0,0.0,283637700.0,2,0.0,49.0,0.0,0.0,0.0,357
285096600,3,90,47,16,6,2,283878000.0,3,67.0,47.0,11.0,3.0,1.0,283637700.0,3,25.0,47.0,8.0,0.0,1.0,356
285096600,4,0,139,0,0,0,283878000.0,4,0.0,139.0,0.0,0.0,0.0,283637700.0,4,0.0,139.0,0.0,0.0,0.0,355
285096600,3,0,72,0,0,0,283878000.0,3,51.0,72.0,4.0,3.0,1.0,283637700.0,3,90.0,72.0,14.0,9.0,1.0,354
285096600,3,90,79,10,11,2,283878000.0,3,90.0,77.0,42.0,17.0,11.0,283637700.0,3,90.0,76.0,33.0,12.0,7.0,353
285096600,1,7,55,2,0,1,283878000.0,1,90.0,55.0,24.0,2.0,6.0,283637700.0,1,90.0,55.0,19.0,1.0,2.0,352
283878000,3,90,44,12,2,1,283635000.0,3,25.0,44.0,3.0,0.0,1.0,283352400.0,3,15.0,44.0,3.0,1.0,1.0,351
285096600,2,90,55,17,3,2,283878000.0,2,22.0,55.0,9.0,0.0,1.0,283637700.0,2,0.0,55.0,0.0,0.0,0.0,350
285096600,3,21,103,35,10,11,283878000.0,3,0.0,102.0,0.0,0.0,0.0,283637700.0,3,0.0,102.0,0.0,0.0,0.0,349
285096600,3,0,45,0,0,0,283878000.0,3,0.0,45.0,0.0,0.0,0.0,283637700.0,3,0.0,45.0,0.0,0.0,0.0,348
285096600,1,0,39,0,0,0,283878000.0,1,0.0,39.0,0.0,0.0,0.0,283637700.0,1,0.0,39.0,0.0,0.0,0.0,347
285096600,2,0,58,0,0,0,283878000.0,2,0.0,58.0,0.0,0.0,0.0,283637700.0,2,0.0,58.0,0.0,0.0,0.0,346
285096600,3,8,44,26,8,7,283878000.0,3,38.0,44.0,1.0,3.0,1.0,283637700.0,3,0.0,44.0,0.0,0.0,0.0,345
285096600,3,68,65,26,9,7,283878000.0,3,90.0,65.0,13.0,8.0,2.0,283637700.0,3,90.0,64.0,38.0,11.0,12.0,344
285096600,4,90,70,15,13,2,283878000.0,4,90.0,69.0,33.0,8.0,3.0,283637700.0,4,90.0,68.0,37.0,19.0,4.0,343
285096600,2,90,50,11,0,2,283878000.0,2,90.0,50.0,26.0,3.0,3.0,283637700.0,2,90.0,50.0,26.0,2.0,5.0,342
285096600,2,0,49,0,0,0,283878000.0,2,90.0,49.0,26.0,3.0,3.0,283637700.0,2,90.0,49.0,11.0,1.0,1.0,341
285018300,4,0,44,0,0,0,283869000.0,4,1.0,44.0,3.0,0.0,1.0,283532400.0,4,0.0,44.0,0.0,0.0,0.0,340
285018300,3,0,44,0,0,0,283869000.0,3,0.0,44.0,0.0,0.0,0.0,283532400.0,3,0.0,44.0,0.0,0.0,0.0,339
285018300,1,0,40,0,0,0,283869000.0,1,0.0,40.0,0.0,0.0,0.0,283532400.0,1,0.0,40.0,0.0,0.0,0.0,338
285018300,3,0,45,0,0,0,283869000.0,3,0.0,45.0,0.0,0.0,0.0,283532400.0,3,0.0,45.0,0.0,0.0,0.0,337
285018300,4,0,45,0,0,0,283869000.0,4,0.0,45.0,0.0,0.0,0.0,283532400.0,4,0.0,45.0,0.0,0.0,0.0,336
285018300,1,0,43,0,0,0,283869000.0,1,0.0,43.0,0.0,0.0,0.0,283532400.0,1,0.0,43.0,0.0,0.0,0.0,335
285018300,3,0,44,0,0,0,283869000.0,3,0.0,44.0,0.0,0.0,0.0,283532400.0,3,0.0,44.0,0.0,0.0,0.0,334
285018300,2,0,39,0,0,0,283869000.0,2,0.0,39.0,0.0,0.0,0.0,283532400.0,2,0.0,39.0,0.0,0.0,0.0,333
285018300,3,0,44,0,0,0,283869000.0,3,0.0,44.0,0.0,0.0,0.0,283532400.0,3,0.0,44.0,0.0,0.0,0.0,332
285018300,4,0,45,0,0,0,283869000.0,4,0.0,45.0,0.0,0.0,0.0,283532400.0,4,0.0,45.0,0.0,0.0,0.0,331
285018300,2,90,44,22,1,2,283869000.0,2,90.0,44.0,11.0,1.0,2.0,283532400.0,2,90.0,44.0,12.0,1.0,2.0,330
285018300,3,0,50,0,0,0,283869000.0,3,0.0,50.0,0.0,0.0,0.0,283532400.0,3,0.0,50.0,0.0,0.0,0.0,329
285018300,4,90,49,20,14,2,283869000.0,4,45.0,49.0,8.0,7.0,1.0,283532400.0,4,18.0,49.0,2.0,0.0,1.0,328
285018300,4,0,45,0,0,0,283869000.0,4,0.0,45.0,0.0,0.0,0.0,283532400.0,4,0.0,45.0,0.0,0.0,0.0,327
285018300,4,16,50,24,5,3,283869000.0,4,28.0,51.0,-2.0,5.0,1.0,283532400.0,4,19.0,51.0,19.0,0.0,7.0,326
285018300,3,0,45,0,0,0,283869000.0,3,0.0,45.0,0.0,0.0,0.0,283532400.0,3,0.0,45.0,0.0,0.0,0.0,325
285018300,4,0,45,0,0,0,283869000.0,4,0.0,45.0,0.0,0.0,0.0,283532400.0,4,0.0,45.0,0.0,0.0,0.0,324
285018300,1,0,40,0,0,0,283869000.0,1,0.0,40.0,0.0,0.0,0.0,283532400.0,1,0.0,40.0,0.0,0.0,0.0,323
285018300,3,0,49,0,0,0,283869000.0,3,0.0,49.0,0.0,0.0,0.0,283532400.0,3,0.0,49.0,0.0,0.0,0.0,322
285018300,2,90,45,21,6,5,283869000.0,2,90.0,44.0,44.0,13.0,10.0,283532400.0,2,78.0,44.0,24.0,9.0,7.0,321
285018300,3,73,48,7,1,2,283869000.0,3,0.0,48.0,0.0,0.0,0.0,283532400.0,3,0.0,48.0,0.0,0.0,0.0,320
285018300,3,0,49,0,0,0,283869000.0,3,0.0,49.0,0.0,0.0,0.0,283532400.0,3,0.0,49.0,0.0,0.0,0.0,319
285018300,2,0,40,0,0,0,283869000.0,2,0.0,40.0,0.0,0.0,0.0,283532400.0,2,0.0,40.0,0.0,0.0,0.0,318
285018300,3,4,47,0,0,1,283869000.0,3,0.0,47.0,0.0,0.0,0.0,283532400.0,3,0.0,47.0,0.0,0.0,0.0,317
285018300,2,90,39,14,1,2,283869000.0,2,90.0,39.0,12.0,2.0,2.0,283532400.0,2,90.0,39.0,9.0,2.0,2.0,316
285018300,2,0,39,0,0,0,283869000.0,2,0.0,39.0,0.0,0.0,0.0,283532400.0,2,12.0,39.0,3.0,0.0,1.0,315
285018300,4,90,48,5,3,2,283869000.0,4,90.0,48.0,18.0,8.0,2.0,283532400.0,4,70.0,48.0,3.0,7.0,2.0,314
284068800,2,90,62,15,1,2,283541400.0,2,90.0,62.0,29.0,3.0,4.0,283282200.0,2,90.0,62.0,12.0,2.0,2.0,313
284068800,2,0,40,0,0,0,283541400.0,2,0.0,40.0,0.0,0.0,0.0,283282200.0,2,0.0,40.0,0.0,0.0,0.0,312
284068800,2,0,47,0,0,0,283541400.0,2,0.0,48.0,0.0,0.0,0.0,283282200.0,2,34.0,49.0,4.0,0.0,1.0,311
284068800,3,0,48,0,0,0,283541400.0,3,0.0,48.0,0.0,0.0,0.0,283282200.0,3,0.0,48.0,0.0,0.0,0.0,310
284068800,3,63,71,14,6,2,283541400.0,3,23.0,71.0,0.0,0.0,1.0,283282200.0,3,90.0,71.0,15.0,2.0,2.0,309
284068800,3,90,133,52,27,14,283541400.0,3,90.0,133.0,7.0,5.0,2.0,283282200.0,3,90.0,132.0,23.0,12.0,6.0,308
284068800,2,0,64,0,0,0,283541400.0,2,0.0,64.0,0.0,0.0,0.0,283282200.0,2,0.0,64.0,0.0,0.0,0.0,307
284068800,2,0,40,0,0,0,283541400.0,2,0.0,40.0,0.0,0.0,0.0,283282200.0,2,0.0,40.0,0.0,0.0,0.0,306
284068800,2,0,49,0,0,0,283541400.0,2,0.0,49.0,0.0,0.0,0.0,283282200.0,2,0.0,49.0,0.0,0.0,0.0,305
284068800,3,15,58,2,0,1,283541400.0,3,0.0,58.0,0.0,0.0,0.0,283282200.0,3,0.0,58.0,0.0,0.0,0.0,304
284068800,3,63,73,8,7,1,283541400.0,3,23.0,74.0,9.0,5.0,4.0,283282200.0,3,67.0,74.0,4.0,2.0,2.0,303
284068800,2,90,49,11,3,2,283541400.0,2,0.0,49.0,0.0,0.0,0.0,283282200.0,2,90.0,49.0,13.0,3.0,2.0,302
284068800,1,0,38,0,0,0,283541400.0,1,0.0,38.0,0.0,0.0,0.0,283282200.0,1,0.0,38.0,0.0,0.0,0.0,301
284068800,3,90,49,37,14,8,283541400.0,3,24.0,49.0,0.0,0.0,1.0,283282200.0,3,67.0,49.0,12.0,2.0,2.0,300
284068800,3,0,50,0,0,0,283541400.0,3,0.0,50.0,0.0,0.0,0.0,283282200.0,3,0.0,50.0,0.0,0.0,0.0,299
284068800,2,90,45,11,2,2,283541400.0,2,90.0,45.0,26.0,1.0,3.0,283282200.0,2,55.0,45.0,11.0,6.0,1.0,298
284068800,4,26,72,32,7,1,283541400.0,4,66.0,72.0,19.0,11.0,5.0,283282200.0,4,67.0,72.0,3.0,3.0,2.0,297
284068800,3,0,50,0,0,0,283541400.0,3,0.0,50.0,0.0,0.0,0.0,283282200.0,3,0.0,50.0,0.0,0.0,0.0,296
284068800,3,0,48,0,0,0,283541400.0,3,66.0,48.0,17.0,5.0,2.0,283282200.0,3,22.0,48.0,8.0,2.0,1.0,295
284068800,3,26,77,24,5,7,283541400.0,3,6.0,77.0,20.0,7.0,5.0,283282200.0,3,0.0,77.0,0.0,0.0,0.0,294
284068800,4,63,75,6,16,5,283541400.0,4,83.0,75.0,32.0,10.0,4.0,283282200.0,4,22.0,75.0,6.0,0.0,1.0,293
284068800,3,0,47,0,0,0,283541400.0,3,0.0,47.0,0.0,0.0,0.0,283282200.0,3,0.0,47.0,0.0,0.0,0.0,292
284068800,1,90,56,14,1,1,283541400.0,1,90.0,56.0,24.0,0.0,6.0,283282200.0,1,90.0,56.0,16.0,1.0,2.0,291
284068800,2,90,84,10,5,1,283541400.0,2,90.0,83.0,36.0,8.0,5.0,283282200.0,2,90.0,82.0,20.0,8.0,5.0,290
284068800,1,0,39,0,0,0,283541400.0,1,0.0,39.0,0.0,0.0,0.0,283282200.0,1,0.0,39.0,0.0,0.0,0.0,289
285078600,3,63,53,3,4,1,283960800.0,3,10.0,53.0,4.0,0.0,1.0,283532400.0,3,17.0,53.0,2.0,0.0,1.0,288
285078600,4,0,46,0,0,0,283960800.0,4,0.0,46.0,0.0,0.0,0.0,283532400.0,4,8.0,47.0,3.0,0.0,1.0,287
285078600,2,90,43,15,4,2,283960800.0,2,90.0,43.0,11.0,2.0,2.0,283532400.0,2,90.0,43.0,16.0,3.0,2.0,286
285078600,2,63,44,10,2,2,283960800.0,2,0.0,44.0,0.0,0.0,0.0,283532400.0,2,72.0,44.0,18.0,2.0,2.0,285
285078600,1,0,39,0,0,0,283960800.0,1,0.0,39.0,0.0,0.0,0.0,283532400.0,1,0.0,39.0,0.0,0.0,0.0,284
285078600,2,90,44,14,5,2,283960800.0,2,90.0,44.0,13.0,5.0,2.0,283532400.0,2,82.0,44.0,11.0,6.0,2.0,283
285078600,3,0,45,0,0,0,283960800.0,3,1.0,45.0,3.0,0.0,1.0,283532400.0,3,0.0,46.0,0.0,0.0,0.0,282
285078600,2,0,45,0,0,0,283960800.0,2,0.0,45.0,0.0,0.0,0.0,283532400.0,2,0.0,45.0,0.0,0.0,0.0,281
285078600,3,81,50,10,3,2,283960800.0,3,90.0,50.0,15.0,3.0,2.0,283532400.0,3,90.0,50.0,19.0,2.0,2.0,280
285078600,4,8,44,4,1,1,283960800.0,4,0.0,44.0,0.0,0.0,0.0,283532400.0,4,90.0,44.0,4.0,4.0,2.0,279
285078600,4,0,74,0,0,0,283960800.0,4,0.0,74.0,0.0,0.0,0.0,283532400.0,4,0.0,74.0,0.0,0.0,0.0,278
285078600,2,0,40,0,0,0,283960800.0,2,0.0,40.0,0.0,0.0,0.0,283532400.0,2,0.0,40.0,0.0,0.0,0.0,277
285078600,3,8,43,2,0,1,283960800.0,3,0.0,43.0,0.0,0.0,0.0,283532400.0,3,7.0,43.0,2.0,0.0,1.0,276
285078600,1,90,48,14,1,2,283960800.0,1,90.0,48.0,8.0,1.0,1.0,283532400.0,1,90.0,48.0,7.0,1.0,0.0,275
285078600,2,0,40,0,0,0,283960800.0,2,0.0,40.0,0.0,0.0,0.0,283532400.0,2,0.0,40.0,0.0,0.0,0.0,274
285078600,3,0,44,0,0,0,283960800.0,3,0.0,44.0,0.0,0.0,0.0,283532400.0,3,0.0,44.0,0.0,0.0,0.0,273
285078600,3,0,44,0,0,0,283960800.0,3,0.0,44.0,0.0,0.0,0.0,283532400.0,3,0.0,44.0,0.0,0.0,0.0,272
285078600,2,90,44,15,2,2,283960800.0,2,10.0,44.0,4.0,0.0,1.0,283532400.0,2,0.0,44.0,0.0,0.0,0.0,271
285078600,3,26,53,3,0,1,283960800.0,3,79.0,54.0,29.0,7.0,9.0,283532400.0,3,72.0,54.0,9.0,2.0,2.0,270
285078600,3,0,50,0,0,0,283960800.0,3,0.0,50.0,0.0,0.0,0.0,283532400.0,3,0.0,50.0,0.0,0.0,0.0,269
285078600,3,90,49,10,2,2,283960800.0,3,90.0,49.0,22.0,5.0,6.0,283532400.0,3,82.0,49.0,15.0,2.0,2.0,268
285078600,3,81,53,5,5,2,283960800.0,3,18.0,53.0,3.0,1.0,1.0,283532400.0,3,82.0,53.0,10.0,4.0,1.0,267
285170400,1,0,39,0,0,0,283878000.0,1,0.0,39.0,0.0,0.0,0.0,283637700.0,1,0.0,39.0,0.0,0.0,0.0,266
285170400,2,90,45,21,2,2,283878000.0,2,90.0,45.0,12.0,5.0,1.0,283637700.0,2,90.0,45.0,8.0,2.0,2.0,265
285170400,4,0,45,0,0,0,283878000.0,4,0.0,45.0,0.0,0.0,0.0,283637700.0,4,0.0,45.0,0.0,0.0,0.0,264
285170400,1,90,45,29,3,8,283878000.0,1,90.0,44.0,17.0,3.0,1.0,283637700.0,1,90.0,44.0,17.0,4.0,0.0,263
285170400,2,0,44,0,0,0,283878000.0,2,62.0,44.0,6.0,0.0,1.0,283637700.0,2,90.0,44.0,6.0,2.0,1.0,262
285170400,3,90,47,7,3,2,283878000.0,3,90.0,47.0,14.0,2.0,2.0,283637700.0,3,90.0,47.0,4.0,0.0,2.0,261
285170400,2,90,46,21,2,3,283878000.0,2,90.0,46.0,21.0,2.0,2.0,283637700.0,2,90.0,46.0,10.0,2.0,2.0,260
285170400,3,27,54,3,0,1,283878000.0,3,73.0,54.0,6.0,2.0,1.0,283637700.0,3,90.0,54.0,22.0,5.0,5.0,259
283878000,4,27,49,1,1,1,283635000.0,4,90.0,49.0,14.0,4.0,5.0,282751200.0,4,22.0,49.0,-1.0,0.0,0.0,258
285170400,2,0,43,0,0,0,283878000.0,2,62.0,43.0,10.0,1.0,2.0,283637700.0,2,25.0,43.0,3.0,0.0,1.0,257
285078600,3,0,53,0,0,0,283960800.0,3,71.0,53.0,13.0,4.0,2.0,283532400.0,3,90.0,53.0,12.0,1.0,2.0,256
285170400,2,0,40,0,0,0,283878000.0,2,0.0,40.0,0.0,0.0,0.0,283637700.0,2,0.0,40.0,0.0,0.0,0.0,255
285170400,3,0,48,0,0,0,283878000.0,3,0.0,48.0,0.0,0.0,0.0,283637700.0,3,0.0,48.0,0.0,0.0,0.0,254
285170400,3,0,53,0,0,0,283878000.0,3,0.0,53.0,0.0,0.0,0.0,283637700.0,3,0.0,53.0,0.0,0.0,0.0,253
285170400,2,0,43,0,0,0,283878000.0,2,0.0,43.0,0.0,0.0,0.0,283637700.0,2,0.0,43.0,0.0,0.0,0.0,252
285170400,3,0,44,0,0,0,283878000.0,3,0.0,44.0,0.0,0.0,0.0,283637700.0,3,0.0,44.0,0.0,0.0,0.0,251
285170400,3,90,49,11,7,2,283878000.0,3,90.0,49.0,13.0,2.0,2.0,283637700.0,3,90.0,49.0,10.0,4.0,2.0,250
285170400,3,90,55,11,2,2,283878000.0,3,0.0,55.0,0.0,0.0,0.0,283637700.0,3,0.0,55.0,0.0,0.0,0.0,249
285170400,3,0,48,0,0,0,283878000.0,3,0.0,48.0,0.0,0.0,0.0,283637700.0,3,0.0,48.0,0.0,0.0,0.0,248
285170400,2,90,44,25,2,3,283878000.0,2,27.0,44.0,6.0,0.0,1.0,283637700.0,2,0.0,44.0,0.0,0.0,0.0,247
285170400,4,62,58,0,2,2,283878000.0,4,73.0,58.0,3.0,6.0,2.0,283637700.0,4,25.0,58.0,-1.0,0.0,1.0,246
285170400,2,90,41,21,2,3,283878000.0,2,90.0,41.0,15.0,2.0,2.0,283637700.0,2,90.0,41.0,12.0,1.0,1.0,245
285170400,3,0,44,0,0,0,283878000.0,3,27.0,44.0,2.0,1.0,1.0,283637700.0,3,64.0,44.0,6.0,0.0,1.0,244
283878000,1,0,39,0,0,0,283635000.0,1,0.0,39.0,0.0,0.0,0.0,283118400.0,1,0.0,40.0,0.0,0.0,0.0,243
283878000,2,0,45,0,0,0,283635000.0,2,0.0,45.0,0.0,0.0,0.0,283118400.0,2,0.0,45.0,0.0,0.0,0.0,242
283878000,2,0,40,0,0,0,283635000.0,2,0.0,40.0,0.0,0.0,0.0,283118400.0,2,0.0,40.0,0.0,0.0,0.0,241
283878000,3,1,49,3,0,1,283635000.0,3,11.0,49.0,6.0,1.0,1.0,283118400.0,3,0.0,49.0,0.0,0.0,0.0,240
283878000,3,0,44,0,0,0,283635000.0,3,0.0,44.0,0.0,0.0,0.0,283118400.0,3,0.0,44.0,0.0,0.0,0.0,239
283878000,2,90,39,9,1,2,283635000.0,2,90.0,39.0,3.0,2.0,1.0,283118400.0,2,90.0,39.0,11.0,1.0,2.0,238
283878000,4,0,45,0,0,0,283635000.0,4,0.0,45.0,0.0,0.0,0.0,283118400.0,4,0.0,45.0,0.0,0.0,0.0,237
283878000,3,90,58,55,21,13,283635000.0,3,90.0,58.0,27.0,14.0,8.0,283118400.0,3,90.0,58.0,26.0,11.0,6.0,236
283878000,2,0,40,0,0,0,283635000.0,2,0.0,40.0,0.0,0.0,0.0,283118400.0,2,0.0,40.0,0.0,0.0,0.0,235
283878000,2,90,47,28,6,6,283635000.0,2,90.0,47.0,7.0,2.0,1.0,283118400.0,2,90.0,47.0,4.0,2.0,1.0,234
283878000,1,0,39,0,0,0,283635000.0,1,0.0,39.0,0.0,0.0,0.0,283118400.0,1,0.0,39.0,0.0,0.0,0.0,233
283878000,4,85,49,12,6,2,283635000.0,4,90.0,49.0,0.0,5.0,2.0,283118400.0,4,90.0,49.0,8.0,7.0,1.0,232
283878000,3,90,47,8,4,2,283635000.0,3,89.0,47.0,11.0,1.0,2.0,283118400.0,3,90.0,47.0,11.0,2.0,2.0,231
283878000,1,0,45,0,0,0,283635000.0,1,0.0,45.0,0.0,0.0,0.0,283118400.0,1,0.0,46.0,0.0,0.0,0.0,230
283878000,3,4,49,1,0,1,283635000.0,3,0.0,49.0,0.0,0.0,0.0,283118400.0,3,58.0,49.0,-1.0,0.0,0.0,229
283878000,2,90,45,22,4,5,283635000.0,2,90.0,45.0,13.0,1.0,2.0,283118400.0,2,90.0,45.0,14.0,1.0,2.0,228
283878000,1,0,44,0,0,0,283635000.0,1,0.0,44.0,0.0,0.0,0.0,283118400.0,1,0.0,44.0,0.0,0.0,0.0,227
283878000,3,85,60,36,11,8,283635000.0,3,90.0,60.0,1.0,5.0,2.0,283118400.0,3,20.0,60.0,-3.0,1.0,1.0,226
283878000,4,0,54,0,0,0,283635000.0,4,0.0,54.0,0.0,0.0,0.0,283118400.0,4,0.0,54.0,0.0,0.0,0.0,225
283878000,3,0,44,0,0,0,283635000.0,3,0.0,45.0,0.0,0.0,0.0,283118400.0,3,0.0,45.0,0.0,0.0,0.0,224
283878000,3,0,49,0,0,0,283635000.0,3,0.0,49.0,0.0,0.0,0.0,283118400.0,3,0.0,49.0,0.0,0.0,0.0,223
283878000,2,90,44,16,1,2,283635000.0,2,90.0,44.0,16.0,2.0,2.0,283118400.0,2,90.0,44.0,9.0,1.0,2.0,222
283878000,3,90,54,22,7,5,283635000.0,3,78.0,54.0,17.0,5.0,5.0,283118400.0,3,69.0,54.0,22.0,11.0,6.0,221
283878000,2,90,49,11,2,2,283635000.0,2,90.0,49.0,12.0,4.0,2.0,283118400.0,2,90.0,50.0,19.0,3.0,2.0,220
283878000,3,0,43,0,0,0,283635000.0,3,0.0,43.0,0.0,0.0,0.0,283118400.0,3,0.0,43.0,0.0,0.0,0.0,219
285078600,3,0,54,0,0,0,283869000.0,3,0.0,54.0,0.0,0.0,0.0,283635000.0,3,0.0,54.0,0.0,0.0,0.0,218
285078600,2,90,50,23,2,2,283869000.0,2,90.0,50.0,18.0,3.0,2.0,283635000.0,2,32.0,50.0,7.0,2.0,1.0,217
285078600,3,76,71,7,3,5,283869000.0,3,0.0,71.0,0.0,0.0,0.0,283635000.0,3,0.0,71.0,0.0,0.0,0.0,216
285078600,1,0,40,0,0,0,283869000.0,1,0.0,40.0,0.0,0.0,0.0,283635000.0,1,0.0,40.0,0.0,0.0,0.0,215
285078600,2,0,43,0,0,0,283869000.0,2,0.0,43.0,0.0,0.0,0.0,283635000.0,2,0.0,43.0,0.0,0.0,0.0,214
285078600,3,0,55,0,0,0,283869000.0,3,0.0,55.0,0.0,0.0,0.0,283635000.0,3,0.0,55.0,0.0,0.0,0.0,213
